Y_True,Y_pred
7,10.328596634544207
10,8.442310285300449
17,10.872334188496518
20,7.751233480532315
5,8.394986827875877
1,8.257192802382844
18,8.719888435548485
1,7.796564276468354
12,10.264512947615126
13,8.231687396432351
8,9.501329003437906
13,11.071746125228687
4,8.08688567073692
14,7.2237030825045085
8,6.189152835124586
11,10.497344651194771
2,7.431627094981762
10,10.756395315389257
28,7.966823275112523
5,9.5836255833137
9,10.237863107569355
10,8.929209870968783
19,8.42928743713682
5,8.968458939166906
7,10.739676917845914
2,11.084597864486918
3,7.115125204464656
5,8.185974189491665
13,7.510172540732636
7,8.543634523097127
4,9.050673270355986
1,8.517311189869712
6,9.899532481755882
5,8.011665883546273
3,9.102060964556097
6,5.263604257924323
9,10.454892195637226
7,10.719271289925484
3,6.47448582621224
23,7.673390276231276
18,6.642423042724987
7,10.414411270625155
6,9.842454625670872
11,9.562183075209377
9,9.888843286013879
4,9.529205345298129
14,10.09960682645494
6,9.657841852885065
9,12.507210201779003
3,7.720147095053379
7,9.826598391045106
11,9.324093586336831
26,12.25913306533054
10,8.560993635601182
8,8.49056335465726
3,10.88442103628442
5,9.86695944126158
16,10.899596928841556
9,9.331958276702126
15,8.740028115050256
12,8.741605407542872
4,5.6013676337616065
18,10.190655025992452
1,5.882748576273231
8,10.09960682645494
18,5.770366869694177
22,13.342703044282462
6,10.317122385101678
10,7.1757623588068
3,9.813957547978555
6,10.828150697001336
5,9.842454625670872
2,10.18983889544028
18,6.456361120449756
23,9.81738308815224
3,6.660740980237968
3,9.826598391045106
8,8.796139407511346
4,5.769601451585634
4,10.195788562582914
15,9.15418450211989
14,10.899596928841556
5,9.467086015083302
17,7.358217927845139
7,8.100729571779427
5,9.102060964556097
8,10.329150553889994
6,9.05477497176734
13,10.55585294734291
4,10.90862823494802
11,11.071746125228687
5,10.100046810461182
16,10.872334188496518
10,10.33658163282403
9,10.719271289925484
16,7.25290567173033
15,8.703941947588897
5,7.7171982049507
24,9.09956471708838
9,9.562183075209377
7,7.459874796297575
12,8.727591844954654
20,8.7796445709384
12,10.09960682645494
9,9.49665608888253
9,13.508001723417879
3,7.378148915617173
7,8.2898795989439
7,9.033035231458262
9,9.282042899044066
16,10.195788562582914
3,5.7213046650952055
24,11.003608617604131
12,10.100183985926
3,7.890045740404739
5,8.468548564037588
8,10.319981485171013
6,10.100120167947773
23,10.100120167947773
3,11.47691489684344
16,11.496846403790991
7,8.049999823202457
8,11.071746125228687
8,7.073648168345459
7,8.543634523097127
5,9.399192023877808
5,11.003608617604131
16,9.941688011262768
17,10.55879673294121
3,8.99822181446529
12,7.9228956852578225
13,12.154442132055808
23,10.09960682645494
7,8.211930380781984
5,9.658367668924429
12,10.430818615701773
13,9.873664608617137
7,10.661967817033373
20,10.02718386925178
3,9.674550032738457
3,8.67551361040996
26,11.49055768446418
4,9.045486988008518
8,7.057048036444369
5,8.11225394624041
7,9.47716901290489
20,9.205536166074682
21,9.899532481755882
3,7.319576604221023
9,9.622609098627548
11,7.866345310130869
6,13.089008921203886
12,10.899596928841556
18,9.695878348488385
15,11.071746125228687
13,10.885384762023934
5,8.147391655119943
6,11.56016802813287
6,9.467086015083302
13,10.337234716981602
8,10.364867985159666
10,10.88442103628442
8,6.691165094721891
10,9.223362333477464
10,8.749830247812751
22,10.49156028447843
5,6.812791865808892
5,9.082630801521866
10,9.144744823161004
4,7.290189827155887
13,11.938750811178574
15,9.899532481755882
7,9.826598391045106
6,7.431627094981762
11,10.885384762023934
21,7.331752676068316
7,9.920382713287632
12,11.071746125228687
8,10.830167618058924
2,10.264512947615126
0,11.071746125228687
22,10.078599031244222
8,9.467086015083302
4,5.798193561648697
22,10.166067315885703
26,9.933624072826923
24,9.661647265846488
5,9.899532481755882
25,10.589017528171917
6,7.097733523970408
11,10.25999818846998
20,9.826598391045106
20,8.976393398760889
9,9.674550032738457
6,10.828150697001336
8,7.349718623629862
6,8.155935268502184
9,10.100120167947773
12,9.342438848996276
12,10.492231645967122
7,7.959155893145541
5,9.767509887545899
20,9.241123194773506
18,9.562183075209377
6,9.361454602403162
5,10.885384762023934
9,10.899596928841556
17,9.897825907745789
4,9.846464473721413
4,8.099857419362431
10,10.317122385101678
15,8.578770229808397
9,13.626164754847638
10,12.36859852514301
2,9.09956471708838
18,9.640904002552434
18,10.33658163282403
13,10.899596928841556
9,7.687963271617649
9,8.134416358439664
8,11.071746125228687
6,8.17265768088387
18,9.67520907002706
13,9.467086015083302
9,9.21756034678284
14,7.400451466429121
24,10.708067190747231
8,10.100120167947773
7,9.965593390029076
42,10.100120167947773
11,13.69631341947215
3,9.622609098627548
16,11.071746125228687
6,9.324093586336831
10,8.984302461901605
19,8.348181865534846
3,10.349656381387202
4,10.899596928841556
10,9.86695944126158
17,9.622609098627548
28,10.899841248346599
8,10.885384762023934
12,7.572998371699839
1,7.247564031434488
23,10.166067315885703
3,7.650313904713391
17,8.578770229808397
4,9.18510834346972
14,10.157241021594098
6,10.885384762023934
15,7.6718752981101215
7,8.733900292527926
3,12.881999902108245
19,11.071746125228687
4,10.934363228228616
12,7.25290567173033
3,7.4433403533284785
1,10.190655025992452
5,7.241534031204868
39,9.853221012427724
5,8.06199471186818
13,6.5416933110718745
11,8.995289942001465
10,10.659925377642308
36,12.25913306533054
7,13.559279273299092
14,9.49761551005156
18,10.082081295164349
5,9.12713774208918
14,10.399086807239778
11,10.899596928841556
5,11.071746125228687
3,8.041620491688475
11,12.5283207908237
5,7.445664861120084
14,8.134416358439664
19,9.100401742879107
6,10.129526258202175
5,6.727241342687742
7,11.094303104790336
12,10.590041018644994
23,12.298643280052275
10,10.756395315389257
7,10.885384762023934
9,10.29216206174395
5,7.133343977692556
4,9.701748466353537
31,12.931569905655381
2,9.767509887545899
5,10.550204738543714
11,9.198467517951068
11,8.11594384004764
18,8.271908487231059
23,10.18983889544028
4,9.100401742879107
10,5.75219920168445
6,6.773047967540959
14,6.945870438490145
22,7.40782391946057
16,11.767585755109433
7,10.519459982591743
17,10.013289379342572
6,11.251774132608924
8,9.643703703011438
3,6.894978069172916
11,9.742087048393492
12,11.259760924304326
18,10.40426287246448
23,11.084597864486918
9,11.084597864486918
13,8.185974189491665
7,6.356586225717502
8,10.17540098883265
16,9.67520907002706
15,9.280776880764671
7,7.954198010930476
5,7.558882235603452
10,9.981711004915011
9,10.223122925797034
6,11.538445008758503
5,6.110363014000939
15,9.356958445724056
7,7.016816718852029
14,10.166067315885703
6,10.640666668816632
7,9.826598391045106
7,10.680445632354566
15,8.997891031636671
14,9.205536166074682
2,10.33658163282403
12,8.7796445709384
8,9.899532481755882
21,12.418613979187642
10,11.071746125228687
4,9.806547523226195
8,8.046662949010843
9,6.876092863509088
11,7.78462965598189
5,6.699019629657489
13,11.071746125228687
14,8.976350888310366
9,8.18767462595786
27,9.840996183574486
4,8.168437741105558
16,11.480169862594327
15,11.352798571326973
12,12.881999902108245
15,8.928685390086615
2,9.742087048393492
4,8.443324455648137
8,8.87091785760918
4,11.094303104790336
28,13.100027841325405
17,11.4402945990148
20,12.185557941937326
11,10.899596928841556
16,10.344115550336463
13,9.300585509254141
12,10.998415765419066
15,12.028519009180025
4,7.199266736270269
10,8.47089407202435
9,9.12713774208918
5,7.858614498315722
4,8.919107880477236
7,12.881999902108245
21,10.640666668816632
15,9.742087048393492
1,13.767209298683778
10,10.100120167947773
9,9.622609098627548
2,6.669781860431973
12,7.378670432305826
18,10.876965363674076
5,9.742087048393492
5,10.899596928841556
17,8.727591844954654
4,8.543634523097127
5,10.100183985926
4,8.229063813069049
4,8.111508468997476
12,9.232074459845697
10,10.899596928841556
3,7.25290567173033
1,10.31691710433507
2,8.037528943626038
13,11.071746125228687
5,9.245789793904494
1,5.770366869694177
4,8.698746931152257
8,11.071746125228687
13,11.921341570152267
2,9.939224315606248
16,9.657157613031158
4,9.657841852885065
10,8.767097181616643
1,9.891543666118265
8,8.1650218746382
12,9.510438297584516
11,12.382808172794457
9,11.778721093776392
6,10.066433526528607
15,11.274980080004614
3,10.166067315885703
7,9.779929639776546
7,8.168188007698314
3,6.590170184113882
10,7.478814204091318
7,8.758254336994286
31,9.4589426092091
9,9.673570977075231
3,8.131736710517835
12,7.935544314692928
4,6.944222696366408
7,8.930738193532056
20,11.921341570152267
7,7.3023835565061574
9,8.662409115936656
19,10.18917132861914
5,6.475708375009562
6,9.5836255833137
32,7.587232795813504
12,8.84596177046094
12,8.181095597580585
18,8.767097181616643
11,7.336309849000097
6,7.918115350797324
2,7.27455600198058
7,10.42129360191757
23,10.166067315885703
3,8.168188007698314
10,12.45818799169121
7,8.804439742946352
18,8.448412842138541
17,9.886746839694803
11,9.825396659390146
3,6.541710156801118
12,9.888454265269301
15,9.842454625670872
28,7.851368376584938
1,9.313516931909747
2,6.419429715785045
11,8.322723141266268
22,9.742087048393492
11,9.198432557128555
25,12.6507160578105
9,7.68263058692701
14,10.235415478927552
9,8.133732624067157
4,7.572998371699839
7,9.900449959742032
8,10.899790056791515
9,10.157404281892957
25,10.900249128802452
16,10.492231645967122
10,9.21756034678284
18,12.428140716420943
8,11.071746125228687
4,9.004590492508802
18,10.25999818846998
20,10.17540098883265
1,9.504000553498509
11,9.162812652148885
18,8.30681126918199
26,7.571133798751582
9,9.701748466353537
3,13.482369459520733
5,8.768909718608434
24,11.071746125228687
9,11.071746125228687
6,10.899596928841556
15,10.899841248346599
6,8.9859048402329
21,6.028494199190158
8,9.899532481755882
5,8.826041643573136
8,9.674550032738457
12,9.467086015083302
10,9.674550032738457
3,9.324093586336831
14,7.099871476550341
10,11.127160586703583
19,12.621939499075973
5,10.328596634544207
13,9.09956471708838
21,8.229063813069049
19,10.166067315885703
18,10.975139059649072
15,10.88442103628442
8,12.024108729948006
10,9.930750980444566
4,8.231687396432351
23,10.100183985926
9,8.649211202129186
3,11.099589072591984
13,10.899596928841556
9,9.05477497176734
2,4.871173964382068
13,10.167797736132181
1,9.510508342164146
7,10.314231492119562
20,10.899596928841556
11,9.004590492508802
12,9.643703703011438
9,10.157404281892957
6,6.2367185741852875
19,10.467318722831427
17,10.872334188496518
14,8.209889293886937
2,8.49825566700197
5,7.111692038421616
4,12.116693890293998
18,8.155935268502184
12,10.719271289925484
50,7.248667642233048
12,10.616581325915094
23,10.640666668816632
9,9.531344826443403
14,9.714480928466461
3,5.405296893918036
5,9.361454602403162
20,10.33658163282403
9,10.09960682645494
8,9.198432557128555
5,7.5242224912123135
15,10.099967517988377
4,6.629782778883877
2,8.099857419362431
8,9.597291512600124
12,9.928075682418426
12,10.610604034174788
25,9.951196564083405
18,10.235415478927552
12,9.300585509254141
10,8.934624822945034
6,7.78462965598189
7,8.397778682733348
14,12.671452439166837
20,11.071746125228687
12,10.885384762023934
1,13.113425112225046
12,6.189152835124586
11,10.09987822323097
12,9.899532481755882
9,10.100183985926
14,9.004590492508802
7,9.899532481755882
11,9.300585509254141
13,11.071746125228687
17,8.143104318605795
9,8.835427457014932
7,9.826598391045106
7,7.6718752981101215
22,9.842454625670872
9,9.58459041206808
6,6.695433006477183
13,10.872334188496518
13,9.05477497176734
24,7.878583292031427
19,10.662127706446478
6,10.281551229214218
22,8.792077896431262
4,8.14621180651295
22,11.071746125228687
10,10.195788562582914
4,9.981711004915011
8,10.885384762023934
3,8.900183211063576
6,12.931569905655381
5,9.182134570408211
4,10.899790056791515
9,9.640904002552434
32,10.19336964897518
8,9.842454625670872
12,11.071746125228687
8,8.722852104691794
4,6.030720745627333
14,10.753131205261012
10,7.174259764411259
9,8.525904509269301
3,9.467086015083302
17,10.88442103628442
16,13.437325636809515
8,11.034984397603482
5,8.826041643573136
28,10.33457272659471
7,7.34744035713673
14,10.899596928841556
9,9.562183075209377
6,9.373493811678182
5,9.914389054938516
5,6.564835842500811
8,9.529300395132783
7,10.719271289925484
3,7.558653447855757
3,8.702915639731135
1,11.18430271760032
15,8.654347509126277
9,9.826598391045106
18,11.058378967911603
8,9.197975009618933
5,9.09956471708838
2,7.05018413839354
22,10.009808249319551
9,9.467086015083302
10,11.483010273879367
8,8.266485158224777
7,9.20447699734966
16,10.42129360191757
2,9.300658174804699
12,7.338817803202954
30,11.089357141941775
25,8.889640892655638
1,7.941507077904431
9,9.579168273506532
25,10.899596928841556
15,8.831498473808724
13,10.899596928841556
7,8.420575892589534
8,10.719271289925484
26,10.328596634544207
14,10.066770890308833
13,12.671452439166837
8,9.980759237992851
6,8.092708542205772
12,9.324093586336831
10,10.899596928841556
19,13.100027841325405
9,12.77318709155954
3,8.134416358439664
6,12.931569905655381
